Person_ID,Month,Category,Type,Budgeted_Amount,Actual_Amount
P370,April,Freelance,Variable,2029,1956.37
P370,April,Utilities,Variable,1586,1492.4
P370,April,Entertainment,Variable,1981,2150.81
P370,May,Salary,Fixed,40000,40000.0
P370,May,Rent,Fixed,20000,20000.0
P370,May,Groceries,Random,4338,4409.77
P370,May,Freelance,Variable,2065,2204.44
P370,May,Utilities,Variable,1609,1504.56
P370,May,Entertainment,Variable,2190,2062.5
P370,June,Salary,Fixed,40000,40000.0
P370,June,Rent,Fixed,20000,20000.0
P370,June,Groceries,Random,4715,5046.27
P370,June,Freelance,Variable,2051,1946.15
P370,June,Utilities,Variable,1499,1378.35
P370,June,Entertainment,Variable,2113,2187.55
P371,January,Salary,Fixed,40000,40000.0
P371,January,Rent,Fixed,20000,20000.0
P371,January,Groceries,Random,4061,4000.37
P371,January,Freelance,Variable,2080,2048.97
P371,January,Utilities,Variable,1526,1634.54
P371,January,Entertainment,Variable,2175,2373.05
P371,February,Salary,Fixed,40000,40000.0
P371,February,Rent,Fixed,20000,20000.0
P371,February,Groceries,Random,4366,4729.24
P371,February,Freelance,Variable,2125,2316.16
P371,February,Utilities,Variable,1621,1728.59
P371,February,Entertainment,Variable,1998,1842.66
P371,March,Salary,Fixed,40000,40000.0
P371,March,Rent,Fixed,20000,20000.0
P371,March,Groceries,Random,4239,4216.47
P371,March,Freelance,Variable,1848,1932.89
P371,March,Utilities,Variable,1642,1532.4
P371,March,Entertainment,Variable,1806,1647.35
P371,April,Salary,Fixed,40000,40000.0
P371,April,Rent,Fixed,20000,20000.0
P371,April,Groceries,Random,4178,4140.43
P371,April,Freelance,Variable,1953,1953.06
P371,April,Utilities,Variable,1449,1527.37
P371,April,Entertainment,Variable,2067,2008.36
P371,May,Salary,Fixed,40000,40000.0
P371,May,Rent,Fixed,20000,20000.0
P371,May,Groceries,Random,4672,4851.57
P371,May,Freelance,Variable,2197,2059.49
P371,May,Utilities,Variable,1363,1429.14
P371,May,Entertainment,Variable,2096,1983.45
P371,June,Salary,Fixed,40000,40000.0
P371,June,Rent,Fixed,20000,20000.0
P371,June,Groceries,Random,4499,4621.86
P371,June,Freelance,Variable,1800,1670.21
P371,June,Utilities,Variable,1387,1372.98
P371,June,Entertainment,Variable,1887,1901.3
P372,January,Salary,Fixed,40000,40000.0
P372,January,Rent,Fixed,20000,20000.0
P372,January,Groceries,Random,4334,4645.92
P372,January,Freelance,Variable,1870,1946.24
P372,January,Utilities,Variable,1398,1269.45
P372,January,Entertainment,Variable,1974,1862.37
P372,February,Salary,Fixed,40000,40000.0
P372,February,Rent,Fixed,20000,20000.0
P372,February,Groceries,Random,4409,4129.12
P372,February,Freelance,Variable,2023,2126.53
P372,February,Utilities,Variable,1629,1639.96
P372,February,Entertainment,Variable,1866,1866.46
P372,March,Salary,Fixed,40000,40000.0
P372,March,Rent,Fixed,20000,20000.0
P372,March,Groceries,Random,4313,3918.74
P372,March,Freelance,Variable,1914,1971.34
P372,March,Utilities,Variable,1641,1618.42
P372,March,Entertainment,Variable,1929,1919.66
P372,April,Salary,Fixed,40000,40000.0
P372,April,Rent,Fixed,20000,20000.0
P372,April,Groceries,Random,4940,5328.12
P372,April,Freelance,Variable,2098,1965.92
P372,April,Utilities,Variable,1501,1616.7
P372,April,Entertainment,Variable,1958,1850.92
P372,May,Salary,Fixed,40000,40000.0
P372,May,Rent,Fixed,20000,20000.0
P372,May,Groceries,Random,4484,4541.2
P372,May,Freelance,Variable,1817,1794.48
P372,May,Utilities,Variable,1566,1625.63
P372,May,Entertainment,Variable,1818,1653.96
P372,June,Salary,Fixed,40000,40000.0
P372,June,Rent,Fixed,20000,20000.0
P372,June,Groceries,Random,4857,4407.04
P372,June,Freelance,Variable,2068,1922.55
P372,June,Utilities,Variable,1473,1608.11
P372,June,Entertainment,Variable,1956,1988.22
P373,January,Salary,Fixed,40000,40000.0
P373,January,Rent,Fixed,20000,20000.0
P373,January,Groceries,Random,4221,4547.65
P373,January,Freelance,Variable,1975,2111.59
P373,January,Utilities,Variable,1451,1392.05
P373,January,Entertainment,Variable,2146,2215.98
P373,February,Salary,Fixed,40000,40000.0
P373,February,Rent,Fixed,20000,20000.0
P373,February,Groceries,Random,4875,4498.76
P373,February,Freelance,Variable,1920,2069.11
P373,February,Utilities,Variable,1305,1379.49
P373,February,Entertainment,Variable,1837,2016.14
P373,March,Salary,Fixed,40000,40000.0
P373,March,Rent,Fixed,20000,20000.0
P373,March,Groceries,Random,4613,4605.86
P373,March,Freelance,Variable,2006,1935.62
P373,March,Utilities,Variable,1354,1257.37
P373,March,Entertainment,Variable,2027,1842.51
P373,April,Salary,Fixed,40000,40000.0
P373,April,Rent,Fixed,20000,20000.0
P373,April,Groceries,Random,4307,4497.09
P373,April,Freelance,Variable,1963,1839.85
P373,April,Utilities,Variable,1443,1335.96
P373,April,Entertainment,Variable,1870,1979.39
P373,May,Salary,Fixed,40000,40000.0
P373,May,Rent,Fixed,20000,20000.0
P373,May,Groceries,Random,4799,4656.86
P373,May,Freelance,Variable,2047,2017.58
P373,May,Utilities,Variable,1624,1650.62
P373,May,Entertainment,Variable,2003,2153.8
P373,June,Salary,Fixed,40000,40000.0
P373,June,Rent,Fixed,20000,20000.0
P373,June,Groceries,Random,4569,4148.91
P373,June,Freelance,Variable,2000,2116.04
P373,June,Utilities,Variable,1411,1417.73
P373,June,Entertainment,Variable,2033,1860.46
P374,January,Salary,Fixed,40000,40000.0
P374,January,Rent,Fixed,20000,20000.0
P374,January,Groceries,Random,4504,4285.98
P374,January,Freelance,Variable,2054,2164.75
P374,January,Utilities,Variable,1423,1395.93
P374,January,Entertainment,Variable,1959,2105.88
P374,February,Salary,Fixed,40000,40000.0
P374,February,Rent,Fixed,20000,20000.0
P374,February,Groceries,Random,4095,3695.66
P374,February,Freelance,Variable,1900,1908.81
P374,February,Utilities,Variable,1485,1581.54
P374,February,Entertainment,Variable,1865,1971.3
P374,March,Salary,Fixed,40000,40000.0
P374,March,Rent,Fixed,20000,20000.0
P374,March,Groceries,Random,4442,4268.39
P374,March,Freelance,Variable,2000,1874.55
P374,March,Utilities,Variable,1574,1601.11
P374,March,Entertainment,Variable,2062,1941.03
P374,April,Salary,Fixed,40000,40000.0
P374,April,Rent,Fixed,20000,20000.0
P374,April,Groceries,Random,4809,5125.94
P374,April,Freelance,Variable,2190,2327.75
P374,April,Utilities,Variable,1596,1671.21
P374,April,Entertainment,Variable,2095,1889.08
P374,May,Salary,Fixed,40000,40000.0
P374,May,Rent,Fixed,20000,20000.0
P374,May,Groceries,Random,4543,4607.29
P374,May,Freelance,Variable,2051,2104.64
P374,May,Utilities,Variable,1388,1278.79
P374,May,Entertainment,Variable,1907,2069.75
P374,June,Salary,Fixed,40000,40000.0
P374,June,Rent,Fixed,20000,20000.0
P374,June,Groceries,Random,4972,5452.81
P374,June,Freelance,Variable,2094,1906.4
P374,June,Utilities,Variable,1631,1566.95
P374,June,Entertainment,Variable,1861,1698.38
P375,January,Salary,Fixed,40000,40000.0
P375,January,Rent,Fixed,20000,20000.0
P375,January,Groceries,Random,4645,4373.25
P375,January,Freelance,Variable,2130,1929.37
P375,January,Utilities,Variable,1509,1394.93
P375,January,Entertainment,Variable,1966,2086.36
P375,February,Salary,Fixed,40000,40000.0
P375,February,Rent,Fixed,20000,20000.0
P375,February,Groceries,Random,4335,4254.51
P375,February,Freelance,Variable,2054,2177.17
P375,February,Utilities,Variable,1328,1254.9
P375,February,Entertainment,Variable,1879,1712.9
P375,March,Salary,Fixed,40000,40000.0
P375,March,Rent,Fixed,20000,20000.0
P375,March,Groceries,Random,4111,4303.48
P375,March,Freelance,Variable,1889,2012.81
P375,March,Utilities,Variable,1542,1448.64
P375,March,Entertainment,Variable,1888,1902.48
P375,April,Salary,Fixed,40000,40000.0
P375,April,Rent,Fixed,20000,20000.0
P375,April,Groceries,Random,4332,4325.83
P375,April,Freelance,Variable,1889,1843.88
P375,April,Utilities,Variable,1360,1226.41
P375,April,Entertainment,Variable,1860,1688.93
P375,May,Salary,Fixed,40000,40000.0
P375,May,Rent,Fixed,20000,20000.0
P375,May,Groceries,Random,4523,4237.54
P375,May,Freelance,Variable,2031,2232.42
P375,May,Utilities,Variable,1481,1467.7
P375,May,Entertainment,Variable,2170,2225.76
P375,June,Salary,Fixed,40000,40000.0
P375,June,Rent,Fixed,20000,20000.0
P375,June,Groceries,Random,4104,3983.79
P375,June,Freelance,Variable,1975,1948.44
P375,June,Utilities,Variable,1534,1581.63
P375,June,Entertainment,Variable,1952,2070.59
P376,January,Salary,Fixed,40000,40000.0
P376,January,Rent,Fixed,20000,20000.0
P376,January,Groceries,Random,4434,4366.99
P376,January,Freelance,Variable,2183,2327.58
P376,January,Utilities,Variable,1656,1816.78
P376,January,Entertainment,Variable,2031,2231.77
P376,February,Salary,Fixed,40000,40000.0
P376,February,Rent,Fixed,20000,20000.0
P376,February,Groceries,Random,4274,4664.21
P376,February,Freelance,Variable,1831,1832.24
P376,February,Utilities,Variable,1364,1356.69
P376,February,Entertainment,Variable,1950,2090.57
P376,March,Salary,Fixed,40000,40000.0
P376,March,Rent,Fixed,20000,20000.0
P376,March,Groceries,Random,4267,4157.4
P376,March,Freelance,Variable,1865,1903.07
P376,March,Utilities,Variable,1665,1512.75
P376,March,Entertainment,Variable,2118,2316.67
P376,April,Salary,Fixed,40000,40000.0
P376,April,Rent,Fixed,20000,20000.0
P376,April,Groceries,Random,4097,3737.73
P376,April,Freelance,Variable,1829,1660.77
P376,April,Utilities,Variable,1571,1520.87
P376,April,Entertainment,Variable,1956,2114.81
P376,May,Salary,Fixed,40000,40000.0
P376,May,Rent,Fixed,20000,20000.0
P376,May,Groceries,Random,4874,4421.44
P376,May,Freelance,Variable,1882,2067.7
P376,May,Utilities,Variable,1533,1546.48
P376,May,Entertainment,Variable,1987,1943.49
P376,June,Salary,Fixed,40000,40000.0
P376,June,Rent,Fixed,20000,20000.0
P376,June,Groceries,Random,4161,3809.42
P376,June,Freelance,Variable,1801,1971.51
P376,June,Utilities,Variable,1442,1418.54
P376,June,Entertainment,Variable,2140,1960.46
P377,January,Salary,Fixed,40000,40000.0
P377,January,Rent,Fixed,20000,20000.0
P377,January,Groceries,Random,4993,4872.76
P377,January,Freelance,Variable,2166,2127.83
P377,January,Utilities,Variable,1654,1814.95
P377,January,Entertainment,Variable,2096,1903.14
P377,February,Salary,Fixed,40000,40000.0
P377,February,Rent,Fixed,20000,20000.0
P377,February,Groceries,Random,4096,3772.66
P377,February,Freelance,Variable,1836,1772.95
P377,February,Utilities,Variable,1601,1554.72
P377,February,Entertainment,Variable,2157,2035.79
P377,March,Salary,Fixed,40000,40000.0
P377,March,Rent,Fixed,20000,20000.0
P377,March,Groceries,Random,4018,4111.8
P377,March,Freelance,Variable,2124,2077.57
P377,March,Utilities,Variable,1457,1497.35
P377,March,Entertainment,Variable,1911,1892.35
P377,April,Salary,Fixed,40000,40000.0
P377,April,Rent,Fixed,20000,20000.0
P377,April,Groceries,Random,4966,4797.85
P377,April,Freelance,Variable,2086,1900.37
P377,April,Utilities,Variable,1580,1639.9
P377,April,Entertainment,Variable,1992,2145.5
P377,May,Salary,Fixed,40000,40000.0
P377,May,Rent,Fixed,20000,20000.0
P377,May,Groceries,Random,4518,4089.56
P377,May,Freelance,Variable,2200,2257.47
P377,May,Utilities,Variable,1476,1551.92
P377,May,Entertainment,Variable,1840,1679.15
P377,June,Salary,Fixed,40000,40000.0
P377,June,Rent,Fixed,20000,20000.0
P377,June,Groceries,Random,4691,4591.71
P377,June,Freelance,Variable,2147,2144.82
P377,June,Utilities,Variable,1622,1754.94
P377,June,Entertainment,Variable,1915,1728.31
P378,January,Salary,Fixed,40000,40000.0
P378,January,Rent,Fixed,20000,20000.0
P378,January,Groceries,Random,4629,5038.12
P378,January,Freelance,Variable,2066,2014.23
P378,January,Utilities,Variable,1480,1458.33
P378,January,Entertainment,Variable,1915,1876.65
P378,February,Salary,Fixed,40000,40000.0
P378,February,Rent,Fixed,20000,20000.0
P378,February,Groceries,Random,4524,4492.87
P378,February,Freelance,Variable,2066,2046.22
P378,February,Utilities,Variable,1543,1524.59
P378,February,Entertainment,Variable,2072,1889.66
P378,March,Salary,Fixed,40000,40000.0
P378,March,Rent,Fixed,20000,20000.0
P378,March,Groceries,Random,4702,4958.69
P378,March,Freelance,Variable,2130,1981.39
P378,March,Utilities,Variable,1436,1361.17
P378,March,Entertainment,Variable,1836,1775.36
P378,April,Salary,Fixed,40000,40000.0
P378,April,Rent,Fixed,20000,20000.0
P378,April,Groceries,Random,4428,4276.62
P378,April,Freelance,Variable,1934,1811.6
P378,April,Utilities,Variable,1347,1440.37
P378,April,Entertainment,Variable,2089,2027.85
P378,May,Salary,Fixed,40000,40000.0
P378,May,Rent,Fixed,20000,20000.0
P378,May,Groceries,Random,4612,4777.73
P378,May,Freelance,Variable,1869,1747.1
P378,May,Utilities,Variable,1366,1313.48
P378,May,Entertainment,Variable,1800,1968.61
P378,June,Salary,Fixed,40000,40000.0
P378,June,Rent,Fixed,20000,20000.0
P378,June,Groceries,Random,4776,5111.07
P378,June,Freelance,Variable,2065,2094.21
P378,June,Utilities,Variable,1343,1342.62
P378,June,Entertainment,Variable,2061,2020.49
P379,January,Salary,Fixed,40000,40000.0
P379,January,Rent,Fixed,20000,20000.0
P379,January,Groceries,Random,4151,4334.87
P379,January,Freelance,Variable,2033,2138.17
P379,January,Utilities,Variable,1660,1609.3
P379,January,Entertainment,Variable,2025,1963.34
P379,February,Salary,Fixed,40000,40000.0
P379,February,Rent,Fixed,20000,20000.0
P379,February,Groceries,Random,4930,5313.84
P379,February,Freelance,Variable,2159,2127.43
P379,February,Utilities,Variable,1665,1753.44
P379,February,Entertainment,Variable,1911,1923.36
P379,March,Salary,Fixed,40000,40000.0
P379,March,Rent,Fixed,20000,20000.0
P379,March,Groceries,Random,4933,4776.72
P379,March,Freelance,Variable,2055,1987.3
P379,March,Utilities,Variable,1691,1578.75
P379,March,Entertainment,Variable,2196,2033.75
P379,April,Salary,Fixed,40000,40000.0
P379,April,Rent,Fixed,20000,20000.0
P379,April,Groceries,Random,4273,4257.57
P379,April,Freelance,Variable,2197,2180.54
P379,April,Utilities,Variable,1541,1692.14
P379,April,Entertainment,Variable,1816,1650.96
P379,May,Salary,Fixed,40000,40000.0
P379,May,Rent,Fixed,20000,20000.0
P379,May,Groceries,Random,4269,3996.44
P379,May,Freelance,Variable,2148,1991.06
P379,May,Utilities,Variable,1431,1457.53
P379,May,Entertainment,Variable,2031,2160.63
P379,June,Salary,Fixed,40000,40000.0
P379,June,Rent,Fixed,20000,20000.0
P379,June,Groceries,Random,4603,4765.98
P379,June,Freelance,Variable,2006,2140.41
P379,June,Utilities,Variable,1669,1541.07
P379,June,Entertainment,Variable,2120,2076.13
P380,January,Salary,Fixed,40000,40000.0
P380,January,Rent,Fixed,20000,20000.0
P380,January,Groceries,Random,4157,3826.45
P380,January,Freelance,Variable,2024,1924.24
P380,January,Utilities,Variable,1507,1361.47
P380,January,Entertainment,Variable,2200,2317.89
P380,February,Salary,Fixed,40000,40000.0
P380,February,Rent,Fixed,20000,20000.0
P380,February,Groceries,Random,4063,4071.59
P380,February,Freelance,Variable,2078,2132.47
P380,February,Utilities,Variable,1610,1635.4
P380,February,Entertainment,Variable,2167,2119.69
P380,March,Salary,Fixed,40000,40000.0
P380,March,Rent,Fixed,20000,20000.0
P380,March,Groceries,Random,4970,5146.13
P380,March,Freelance,Variable,1859,1754.76
P380,March,Utilities,Variable,1607,1730.81
P380,March,Entertainment,Variable,1939,1770.95
P380,April,Salary,Fixed,40000,40000.0
P380,April,Rent,Fixed,20000,20000.0
P380,April,Groceries,Random,4463,4456.53
P380,April,Freelance,Variable,1962,1901.73
P380,April,Utilities,Variable,1330,1234.46
P380,April,Entertainment,Variable,2042,2027.45
P380,May,Salary,Fixed,40000,40000.0
P380,May,Rent,Fixed,20000,20000.0
P380,May,Groceries,Random,4416,4024.39
P380,May,Freelance,Variable,2176,1978.06
P380,May,Utilities,Variable,1476,1421.12
P380,May,Entertainment,Variable,2093,2209.87
P380,June,Salary,Fixed,40000,40000.0
P380,June,Rent,Fixed,20000,20000.0
P380,June,Groceries,Random,4214,4276.82
P380,June,Freelance,Variable,1884,1922.67
P380,June,Utilities,Variable,1427,1354.58
P380,June,Entertainment,Variable,1822,1788.83
P381,January,Salary,Fixed,40000,40000.0
P381,January,Rent,Fixed,20000,20000.0
P381,January,Groceries,Random,4618,4382.62
P381,January,Freelance,Variable,1944,1956.53
P381,January,Utilities,Variable,1490,1566.87
P381,January,Entertainment,Variable,1911,2057.09
P381,February,Salary,Fixed,40000,40000.0
P381,February,Rent,Fixed,20000,20000.0
P381,February,Groceries,Random,4885,4723.08
P381,February,Freelance,Variable,1806,1847.51
P381,February,Utilities,Variable,1379,1355.28
P381,February,Entertainment,Variable,2188,2064.79
P381,March,Salary,Fixed,40000,40000.0
P381,March,Rent,Fixed,20000,20000.0
P381,March,Groceries,Random,4712,4590.54
P381,March,Freelance,Variable,2095,2188.5
P381,March,Utilities,Variable,1633,1691.16
P381,March,Entertainment,Variable,2118,1998.19
P381,April,Salary,Fixed,40000,40000.0
P381,April,Rent,Fixed,20000,20000.0
P381,April,Groceries,Random,4759,4704.74
P381,April,Freelance,Variable,1936,2047.9
P381,April,Utilities,Variable,1343,1281.76
P381,April,Entertainment,Variable,1918,1778.79
P381,May,Salary,Fixed,40000,40000.0
P381,May,Rent,Fixed,20000,20000.0
P381,May,Groceries,Random,4969,4641.29
P381,May,Freelance,Variable,2135,2313.62
P381,May,Utilities,Variable,1382,1351.65
P381,May,Entertainment,Variable,2073,2228.75
P381,June,Salary,Fixed,40000,40000.0
P381,June,Rent,Fixed,20000,20000.0
P381,June,Groceries,Random,4251,3918.2
P381,June,Freelance,Variable,2038,1903.8
P381,June,Utilities,Variable,1613,1630.72
P381,June,Entertainment,Variable,1979,1941.45
P382,January,Salary,Fixed,40000,40000.0
P382,January,Rent,Fixed,20000,20000.0
P382,January,Groceries,Random,4294,4211.97
P382,January,Freelance,Variable,2002,1810.71
P382,January,Utilities,Variable,1556,1496.08
P382,January,Entertainment,Variable,2001,2116.81
P382,February,Salary,Fixed,40000,40000.0
P382,February,Rent,Fixed,20000,20000.0
P382,February,Groceries,Random,4198,4035.0
P382,February,Freelance,Variable,2115,2189.29
P382,February,Utilities,Variable,1685,1839.3
